Sample in Buffer,Sample in Window,TRIGGER,top_block_i/appUnit/fifo_generator_0_dout[319:0],top_block_i/appUnit/fifo_generator_1_dout[319:0],top_block_i/appUnit/fifo_generator_3_dout[319:0],top_block_i/appUnit/fifo_generator_2_dout[319:0],top_block_i/appUnit/data_processor_0/inst/bus_sel[1:0],u_ila_1_state[2:0],top_block_i/appUnit/event_builder_v0_0/inst/rest_count[9:0],top_block_i/appUnit/event_builder_v0_0/inst/event_offset[9:0],top_block_i/appUnit/event_builder_v0_0/inst/event_commit_len[10:0],u_ila_1_sample_cnt_i[3:0],top_block_i/appUnit/event_builder_v0_0/event_word_1[3:0],top_block_i/appUnit/event_builder_v0_0/event_word_2[9:8],top_block_i/appUnit/event_builder_v0_0/event_word_3[24:24],top_block_i/appUnit/event_builder_v0_0/event_word[29:28],top_block_i/appUnit/event_builder_v0_0/event_offset[9:0],top_block_i/appUnit/event_builder_v0_0/inst/event_word[8:0],top_block_i/appUnit/data_processor_0/inst/bus_sel_internal[1:1],u_ila_1_counter[6:4],top_block_i/appUnit/data_processor_0/inst/counter[7:7],top_block_i/appUnit/data_processor_0/inst/data_out[319:0],top_block_i/appUnit/data_processor_0/inst/req[3:0],top_block_i/appUnit/event_builder_v0_0/event_commit_len[10:0],u_ila_1_busy_i,top_block_i/appUnit/event_builder_v0_0/data_ack,u_ila_1_data_wr,top_block_i/appUnit/event_builder_v0_0/event_commit,u_ila_1_event_free,u_ila_1_event_reset,top_block_i/appUnit/event_builder_v0_0/event_write,top_block_i/appUnit/event_builder_v0_0/last_data,top_block_i/SAMPA_PON_v1_0_0/inst/sampa_power_on,top_block_i/appUnit/data_processor_0/inst/busy
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
37,37,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
38,38,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
39,39,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
40,40,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
41,41,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
42,42,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
43,43,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
44,44,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
45,45,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
46,46,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
47,47,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
48,48,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
49,49,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
50,50,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
51,51,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
52,52,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
53,53,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
54,54,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
55,55,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
56,56,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
57,57,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
58,58,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
59,59,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
60,60,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
61,61,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
62,62,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
63,63,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
64,64,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
65,65,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
66,66,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
67,67,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
68,68,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
69,69,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
70,70,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
71,71,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
72,72,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
73,73,0,c0f02c0f02c0b02c0b02c0b02c0b02c0b02c0b02c0b02c0b06c1f42d3f4fc2b02c0b02c0b02c0b02,521515515d50d4b52d4b5554d5214955d4752d5755d50551545214052d555595550d48575415354d,685a6691ad699a66eda46fda76eda3685a06e9bb68da4691bb6e1af691bb69da1691bb6e1bb6e5a5,9d26d992649b6719b66c9ba719c2679ce6d9d2679ae719ce6e9c26a9be6d9ba719aa7099a6c9ce6a,3,"WAIT",000,00b,00c,0,4,3,0,3,00b,104,0,0,0,685a6691ad699a66e9a46fda76eda3685a06e9bb68da4695bb6e5af691be699a1695bb6e1bb6e5a4,0,00c,0,0,0,0,1,0,0,0,1,0
